path,id,duration,actual_duration,start_frame,end_frame,object,action,motion_score
ZY20210800001/H1/C13/N20/S132/s05/T1,10,20.0,300,208,236,Knife,Grasp,5392.066666666667
ZY20210800001/H1/C13/N20/S132/s05/T1,13,20.0,300,255,270,Knife,putdown,1209.8666666666666
ZY20210800001/H1/C13/N19/S179/s05/T4,3,20.0,300,23,54,Knife,Grasp,11697.466666666667
ZY20210800001/H1/C13/N19/S179/s05/T4,4,20.0,300,54,70,Knife,Pickup,3020.866666666667
ZY20210800001/H1/C13/N19/S179/s05/T4,6,20.0,300,102,123,Knife,putdown,5193.866666666667
ZY20210800001/H1/C13/N19/S179/s05/T4,10,20.0,300,165,190,Knife,Grasp,10343.666666666666
ZY20210800001/H1/C13/N19/S179/s05/T4,15,20.0,300,240,258,Knife,putdown,3968.3333333333335
ZY20210800001/H1/C13/N19/S132/s05/T1,3,20.0,300,19,63,Knife,Grasp,6404.666666666667
ZY20210800001/H1/C13/N19/S132/s05/T1,6,20.0,300,127,153,Knife,putdown,1163.0666666666666
ZY20210800001/H1/C13/N19/S132/s05/T1,10,20.0,300,197,236,Knife,Grasp,5146.266666666666
ZY20210800001/H1/C13/N19/S132/s05/T1,13,20.0,300,266,281,Knife,putdown,1631.1333333333334
ZY20210800001/H1/C13/N18/S179/s05/T4,3,20.0,300,23,58,Knife,Grasp,10861.133333333331
ZY20210800001/H1/C13/N18/S179/s05/T4,6,20.0,300,97,116,Knife,putdown,2575.0
ZY20210800001/H1/C13/N18/S179/s05/T4,10,20.0,300,153,181,Knife,Grasp,8985.933333333332
ZY20210800001/H1/C13/N18/S179/s05/T4,11,20.0,300,181,196,Knife,Pickup,4506.866666666667
ZY20210800001/H1/C13/N18/S179/s05/T4,14,20.0,300,234,258,Knife,putdown,4218.733333333334
ZY20210800001/H1/C13/N18/S132/s05/T1,3,20.0,300,21,74,Knife,Grasp,7551.533333333334
ZY20210800001/H1/C13/N18/S132/s05/T1,6,20.0,300,132,147,Knife,putdown,1274.9333333333334
ZY20210800001/H1/C13/N18/S132/s05/T1,10,20.0,300,198,230,Knife,Grasp,7243.533333333334
ZY20210800001/H1/C13/N18/S132/s05/T1,13,20.0,300,259,274,Knife,putdown,1179.5333333333333
ZY20210800001/H1/C13/N17/S179/s05/T4,3,20.0,300,28,66,Knife,Grasp,10250.533333333333
ZY20210800001/H1/C13/N17/S179/s05/T4,6,20.0,300,107,132,Knife,putdown,2818.333333333333
ZY20210800001/H1/C13/N17/S179/s05/T4,10,20.0,300,178,204,Knife,Grasp,9256.533333333333
ZY20210800001/H1/C13/N17/S179/s05/T4,11,20.0,300,204,219,Knife,Pickup,2442.5333333333333
ZY20210800001/H1/C13/N17/S179/s05/T4,16,20.0,300,248,263,Knife,putdown,968.5333333333332
ZY20210800001/H1/C13/N17/S132/s05/T1,3,20.0,300,25,72,Knife,Grasp,7550.8
ZY20210800001/H1/C13/N17/S132/s05/T1,4,20.0,300,72,87,Knife,Pickup,1931.2666666666669
ZY20210800001/H1/C13/N17/S132/s05/T1,6,20.0,300,121,146,Knife,putdown,1378.6
ZY20210800001/H1/C13/N17/S132/s05/T1,10,20.0,300,189,223,Knife,Grasp,6742.333333333333
ZY20210800001/H1/C13/N17/S132/s05/T1,11,20.0,300,223,238,Knife,Pickup,1037.3333333333333
ZY20210800001/H1/C13/N17/S132/s05/T1,13,20.0,300,255,270,Knife,putdown,1953.4666666666667
ZY20210800001/H1/C13/N16/S179/s04/T4,3,20.0,300,23,56,Knife,Grasp,9258.933333333332
ZY20210800001/H1/C13/N16/S179/s04/T4,6,20.0,300,90,115,Knife,putdown,3602.2
ZY20210800001/H1/C13/N16/S179/s04/T4,10,20.0,300,158,179,Knife,Grasp,8533.6
ZY20210800001/H1/C13/N16/S179/s04/T4,14,20.0,300,210,225,Knife,putdown,2339.8
ZY20210800001/H1/C13/N16/S132/s04/T1,3,20.0,300,29,74,Knife,Grasp,6420.866666666667
ZY20210800001/H1/C13/N16/S132/s04/T1,6,20.0,300,124,144,Knife,putdown,1187.3333333333333
ZY20210800001/H1/C13/N16/S132/s04/T1,10,20.0,300,201,230,Knife,Grasp,5495.066666666667
ZY20210800001/H1/C13/N16/S132/s04/T1,13,20.0,300,261,276,Knife,putdown,1461.8
ZY20210800001/H1/C13/N15/S179/s04/T4,3,20.0,300,23,58,Knife,Grasp,13017.733333333334
ZY20210800001/H1/C13/N15/S179/s04/T4,6,20.0,300,100,128,Knife,putdown,4121.266666666666
ZY20210800001/H1/C13/N15/S179/s04/T4,10,20.0,300,167,193,Knife,Grasp,8410.533333333333
ZY20210800001/H1/C13/N15/S179/s04/T4,15,20.0,300,233,250,Knife,putdown,2430.133333333333
ZY20210800001/H1/C13/N15/S132/s04/T1,3,20.0,300,17,73,Knife,Grasp,11700.6
ZY20210800001/H1/C13/N15/S132/s04/T1,6,20.0,300,120,152,Knife,putdown,1683.7333333333331
ZY20210800001/H1/C13/N15/S132/s04/T1,9,20.0,300,191,227,Knife,Grasp,9630.8
ZY20210800001/H1/C13/N15/S132/s04/T1,10,20.0,300,227,242,Knife,Pickup,1242.0666666666666
ZY20210800001/H1/C13/N15/S132/s04/T1,12,20.0,300,259,275,Knife,putdown,1734.6
ZY20210800001/H1/C13/N14/S179/s04/T4,3,20.0,300,26,61,Knife,Grasp,7224.866666666667
ZY20210800001/H1/C13/N14/S179/s04/T4,6,20.0,300,95,123,Knife,putdown,2522.4
ZY20210800001/H1/C13/N14/S179/s04/T4,10,20.0,300,161,184,Knife,Grasp,7588.066666666667
ZY20210800001/H1/C13/N14/S179/s04/T4,15,20.0,300,222,237,Knife,putdown,1063.4666666666667
ZY20210800001/H1/C13/N14/S132/s04/T1,3,20.0,300,16,66,Knife,Grasp,9093.066666666668
ZY20210800001/H1/C13/N14/S132/s04/T1,6,20.0,300,125,141,Knife,putdown,1374.0666666666666
ZY20210800001/H1/C13/N14/S132/s04/T1,10,20.0,300,179,221,Knife,Grasp,8150.6
ZY20210800001/H1/C13/N14/S132/s04/T1,11,20.0,300,221,236,Knife,Pickup,1455.1333333333334
ZY20210800001/H1/C13/N14/S132/s04/T1,13,20.0,300,258,273,Knife,putdown,1660.6
ZY20210800001/H1/C13/N13/S179/s04/T4,3,20.0,300,24,68,Knife,Grasp,11108.133333333331
ZY20210800001/H1/C13/N13/S179/s04/T4,6,20.0,300,110,140,Knife,putdown,5017.333333333333
ZY20210800001/H1/C13/N13/S179/s04/T4,10,20.0,300,178,204,Knife,Grasp,8035.866666666667
ZY20210800001/H1/C13/N13/S179/s04/T4,11,20.0,300,204,219,Knife,Pickup,4889.6
ZY20210800001/H1/C13/N13/S179/s04/T4,14,20.0,300,260,275,Knife,putdown,3363.133333333333
ZY20210800001/H1/C13/N13/S132/s04/T1,3,20.0,300,21,77,Knife,Grasp,7232.6
ZY20210800001/H1/C13/N13/S132/s04/T1,6,20.0,300,126,144,Knife,putdown,1793.6666666666667
ZY20210800001/H1/C13/N13/S132/s04/T1,10,20.0,300,179,218,Knife,Grasp,7503.133333333333
ZY20210800001/H1/C13/N13/S132/s04/T1,13,20.0,300,253,268,Knife,putdown,1889.0
ZY20210800001/H1/C13/N12/S179/s03/T4,3,20.0,300,25,64,Knife,Grasp,8327.533333333333
ZY20210800001/H1/C13/N12/S179/s03/T4,6,20.0,300,109,131,Knife,putdown,3722.866666666667
ZY20210800001/H1/C13/N12/S179/s03/T4,10,20.0,300,176,205,Knife,Grasp,9167.933333333332
ZY20210800001/H1/C13/N12/S179/s03/T4,11,20.0,300,205,220,Knife,Pickup,3489.733333333333
ZY20210800001/H1/C13/N12/S179/s03/T4,15,20.0,300,258,274,Knife,putdown,3966.533333333333
ZY20210800001/H1/C13/N12/S132/s03/T1,3,20.0,300,21,72,Knife,Grasp,8905.466666666667
ZY20210800001/H1/C13/N12/S132/s03/T1,6,20.0,300,113,162,Knife,putdown,5691.333333333333
ZY20210800001/H1/C13/N12/S132/s03/T1,10,20.0,300,202,229,Knife,Grasp,7541.133333333333
ZY20210800001/H1/C13/N11/S179/s03/T4,3,20.0,300,25,58,Knife,Grasp,10793.933333333332
ZY20210800001/H1/C13/N11/S179/s03/T4,4,20.0,300,58,76,Knife,Pickup,2721.266666666667
ZY20210800001/H1/C13/N11/S179/s03/T4,6,20.0,300,113,135,Knife,putdown,2920.4666666666667
ZY20210800001/H1/C13/N11/S179/s03/T4,10,20.0,300,176,198,Knife,Grasp,7054.8
ZY20210800001/H1/C13/N11/S179/s03/T4,11,20.0,300,198,213,Knife,Pickup,4437.666666666667
ZY20210800001/H1/C13/N11/S179/s03/T4,14,20.0,300,262,277,Knife,putdown,3616.0666666666666
ZY20210800001/H1/C13/N11/S132/s03/T1,3,20.0,300,25,72,Knife,Grasp,7529.6
ZY20210800001/H1/C13/N11/S132/s03/T1,4,20.0,300,72,87,Knife,Pickup,2484.5333333333333
ZY20210800001/H1/C13/N11/S132/s03/T1,6,20.0,300,120,135,Knife,putdown,2282.9333333333334
ZY20210800001/H1/C13/N11/S132/s03/T1,10,20.0,300,171,211,Knife,Grasp,7668.266666666666
ZY20210800001/H1/C13/N11/S132/s03/T1,13,20.0,300,245,264,Knife,putdown,2259.133333333333
ZY20210800001/H1/C12/N50/S203/s02/T2,3,20.0,300,19,52,Kettle,Grasp,8602.866666666667
ZY20210800001/H1/C12/N50/S203/s02/T2,6,20.0,300,101,156,Kettle,putdown,11005.6
ZY20210800001/H1/C12/N50/S203/s02/T2,10,20.0,300,188,206,Kettle,Grasp,6077.8
ZY20210800001/H1/C12/N50/S203/s02/T2,11,20.0,300,206,221,Kettle,Pickup,3275.0666666666666
ZY20210800001/H1/C12/N50/S203/s02/T2,13,20.0,300,250,268,Kettle,putdown,2786.0
ZY20210800001/H1/C12/N50/S169/s02/T1,3,20.0,300,27,64,Kettle,Grasp,8033.933333333333
ZY20210800001/H1/C12/N50/S169/s02/T1,4,20.0,300,64,79,Kettle,Pickup,1117.2
ZY20210800001/H1/C12/N50/S169/s02/T1,6,20.0,300,133,172,Kettle,putdown,4125.933333333333
ZY20210800001/H1/C12/N50/S169/s02/T1,10,20.0,300,209,230,Kettle,Grasp,5950.733333333334
ZY20210800001/H1/C12/N50/S169/s02/T1,11,20.0,300,230,245,Kettle,Pickup,1751.4
ZY20210800001/H1/C12/N50/S169/s02/T1,13,20.0,300,264,284,Kettle,putdown,4729.333333333333
ZY20210800001/H1/C12/N49/S203/s01/T2,3,20.0,300,22,48,Kettle,Grasp,9955.4
ZY20210800001/H1/C12/N49/S203/s01/T2,6,20.0,300,92,133,Kettle,putdown,14683.0
ZY20210800001/H1/C12/N49/S203/s01/T2,10,20.0,300,164,185,Kettle,Grasp,9180.266666666666
ZY20210800001/H1/C12/N49/S203/s01/T2,11,20.0,300,185,200,Kettle,Pickup,3919.4
ZY20210800001/H1/C12/N49/S203/s01/T2,13,20.0,300,231,256,Kettle,putdown,4788.933333333333
ZY20210800001/H1/C12/N49/S169/s01/T1,3,20.0,300,25,74,Kettle,Grasp,13753.133333333331
ZY20210800001/H1/C12/N49/S169/s01/T1,4,20.0,300,74,98,Kettle,Pickup,5179.533333333334
ZY20210800001/H1/C12/N49/S169/s01/T1,6,20.0,300,141,173,Kettle,putdown,3438.866666666667
ZY20210800001/H1/C12/N49/S169/s01/T1,10,20.0,300,210,230,Kettle,Grasp,12272.333333333334
ZY20210800001/H1/C12/N49/S169/s01/T1,13,20.0,300,256,275,Kettle,putdown,4945.333333333333
ZY20210800001/H1/C12/N48/S203/s01/T2,3,20.0,300,23,59,Kettle,Grasp,9807.066666666668
ZY20210800001/H1/C12/N48/S203/s01/T2,6,20.0,300,95,141,Kettle,putdown,8210.666666666666
ZY20210800001/H1/C12/N48/S203/s01/T2,10,20.0,300,173,194,Kettle,Grasp,7917.266666666666
ZY20210800001/H1/C12/N48/S203/s01/T2,13,20.0,300,248,275,Kettle,putdown,3053.133333333333
ZY20210800001/H1/C12/N48/S169/s01/T1,3,20.0,300,30,66,Kettle,Grasp,6284.066666666667
ZY20210800001/H1/C12/N48/S169/s01/T1,4,20.0,300,66,87,Kettle,Pickup,1787.6
ZY20210800001/H1/C12/N48/S169/s01/T1,6,20.0,300,149,180,Kettle,putdown,1800.6
ZY20210800001/H1/C12/N48/S169/s01/T1,10,20.0,300,221,241,Kettle,Grasp,6169.933333333333
ZY20210800001/H1/C12/N48/S169/s01/T1,13,20.0,300,270,285,Kettle,putdown,2370.333333333333
ZY20210800001/H1/C12/N47/S203/s01/T2,3,20.0,300,20,64,Kettle,Grasp,9329.533333333333
ZY20210800001/H1/C12/N47/S203/s01/T2,4,20.0,300,64,79,Kettle,Pickup,4422.933333333333
ZY20210800001/H1/C12/N47/S203/s01/T2,6,20.0,300,117,155,Kettle,putdown,11532.133333333331
ZY20210800001/H1/C12/N47/S203/s01/T2,10,20.0,300,190,212,Kettle,Grasp,9861.666666666666
ZY20210800001/H1/C12/N47/S203/s01/T2,13,20.0,300,256,278,Kettle,putdown,6004.466666666666
ZY20210800001/H1/C12/N47/S169/s01/T1,3,20.0,300,30,69,Kettle,Grasp,10809.666666666666
ZY20210800001/H1/C12/N47/S169/s01/T1,4,20.0,300,69,86,Kettle,Pickup,2513.6666666666665
ZY20210800001/H1/C12/N47/S169/s01/T1,6,20.0,300,130,151,Kettle,putdown,4773.2
ZY20210800001/H1/C12/N47/S169/s01/T1,10,20.0,300,190,213,Kettle,Grasp,11684.0
ZY20210800001/H1/C12/N47/S169/s01/T1,13,20.0,300,250,269,Kettle,putdown,2164.5333333333333
ZY20210800001/H1/C12/N46/S203/s01/T2,3,20.0,300,23,64,Kettle,Grasp,10310.6
ZY20210800001/H1/C12/N46/S203/s01/T2,6,20.0,300,105,149,Kettle,putdown,12115.933333333332
ZY20210800001/H1/C12/N46/S203/s01/T2,10,20.0,300,179,201,Kettle,Grasp,7495.8
ZY20210800001/H1/C12/N46/S203/s01/T2,11,20.0,300,201,216,Kettle,Pickup,3334.333333333333
ZY20210800001/H1/C12/N46/S203/s01/T2,13,20.0,300,254,273,Kettle,putdown,2934.8
ZY20210800001/H1/C12/N46/S169/s01/T1,3,20.0,300,31,75,Kettle,Grasp,11802.733333333334
ZY20210800001/H1/C12/N46/S169/s01/T1,4,20.0,300,75,90,Kettle,Pickup,2529.266666666667
ZY20210800001/H1/C12/N46/S169/s01/T1,6,20.0,300,131,154,Kettle,putdown,4251.866666666667
ZY20210800001/H1/C12/N46/S169/s01/T1,10,20.0,300,185,212,Kettle,Grasp,10667.0
ZY20210800001/H1/C12/N46/S169/s01/T1,13,20.0,300,253,269,Kettle,putdown,3259.4666666666667
ZY20210800001/H1/C12/N45/S200/s05/T2,3,20.0,300,24,59,Kettle,Grasp,9879.666666666666
ZY20210800001/H1/C12/N45/S200/s05/T2,4,20.0,300,59,74,Kettle,Pickup,3558.6666666666665
ZY20210800001/H1/C12/N45/S200/s05/T2,6,20.0,300,100,142,Kettle,putdown,14762.333333333334
ZY20210800001/H1/C12/N45/S200/s05/T2,10,20.0,300,169,195,Kettle,Grasp,8224.666666666666
ZY20210800001/H1/C12/N45/S200/s05/T2,11,20.0,300,195,210,Kettle,Pickup,3977.2
ZY20210800001/H1/C12/N45/S200/s05/T2,13,20.0,300,245,269,Kettle,putdown,2904.0
ZY20210800001/H1/C12/N45/S165/s05/T1,3,20.0,300,29,80,Kettle,Grasp,11724.466666666667
ZY20210800001/H1/C12/N45/S165/s05/T1,4,20.0,300,80,105,Kettle,Pickup,4066.3333333333335
ZY20210800001/H1/C12/N45/S165/s05/T1,6,20.0,300,127,146,Kettle,putdown,2574.4666666666667
ZY20210800001/H1/C12/N45/S165/s05/T1,10,20.0,300,187,215,Kettle,Grasp,10357.533333333333
ZY20210800001/H1/C12/N45/S165/s05/T1,13,20.0,300,245,264,Kettle,putdown,2874.266666666667
ZY20210800001/H1/C12/N44/S200/s05/T2,3,20.0,300,24,69,Kettle,Grasp,12065.333333333334
ZY20210800001/H1/C12/N44/S200/s05/T2,4,20.0,300,69,84,Kettle,Pickup,3870.133333333333
ZY20210800001/H1/C12/N44/S200/s05/T2,6,20.0,300,110,146,Kettle,putdown,10056.866666666669
ZY20210800001/H1/C12/N44/S200/s05/T2,10,20.0,300,179,200,Kettle,Grasp,7825.333333333333
ZY20210800001/H1/C12/N44/S200/s05/T2,13,20.0,300,251,268,Kettle,putdown,2468.866666666667
ZY20210800001/H1/C12/N44/S165/s05/T1,3,20.0,300,32,77,Kettle,Grasp,9287.0
ZY20210800001/H1/C12/N44/S165/s05/T1,4,20.0,300,77,96,Kettle,Pickup,1915.6666666666667
ZY20210800001/H1/C12/N44/S165/s05/T1,6,20.0,300,135,160,Kettle,putdown,3130.333333333333
ZY20210800001/H1/C12/N44/S165/s05/T1,10,20.0,300,196,218,Kettle,Grasp,10156.133333333331
ZY20210800001/H1/C12/N44/S165/s05/T1,13,20.0,300,253,270,Kettle,putdown,2859.6666666666665
ZY20210800001/H1/C12/N43/S200/s05/T2,3,20.0,300,24,63,Kettle,Grasp,10061.466666666667
ZY20210800001/H1/C12/N43/S200/s05/T2,6,20.0,300,102,143,Kettle,putdown,12333.066666666668
ZY20210800001/H1/C12/N43/S200/s05/T2,10,20.0,300,174,197,Kettle,Grasp,7591.133333333333
ZY20210800001/H1/C12/N43/S200/s05/T2,13,20.0,300,238,261,Kettle,putdown,2675.6666666666665
ZY20210800001/H1/C12/N43/S165/s05/T1,3,20.0,300,28,73,Kettle,Grasp,13204.666666666666
ZY20210800001/H1/C12/N43/S165/s05/T1,6,20.0,300,141,157,Kettle,putdown,2345.9333333333334
ZY20210800001/H1/C12/N43/S165/s05/T1,10,20.0,300,196,219,Kettle,Grasp,12533.066666666668
ZY20210800001/H1/C12/N43/S165/s05/T1,13,20.0,300,256,278,Kettle,putdown,4558.933333333333
ZY20210800001/H1/C12/N42/S200/s05/T2,3,20.0,300,20,66,Kettle,Grasp,11485.066666666668
ZY20210800001/H1/C12/N42/S200/s05/T2,4,20.0,300,66,81,Kettle,Pickup,3190.4
ZY20210800001/H1/C12/N42/S200/s05/T2,6,20.0,300,112,152,Kettle,putdown,10969.133333333331
ZY20210800001/H1/C12/N42/S200/s05/T2,10,20.0,300,185,206,Kettle,Grasp,9487.333333333334
ZY20210800001/H1/C12/N42/S200/s05/T2,13,20.0,300,253,272,Kettle,putdown,3455.8
ZY20210800001/H1/C12/N42/S165/s05/T1,3,20.0,300,26,67,Kettle,Grasp,18485.33333333333
ZY20210800001/H1/C12/N42/S165/s05/T1,4,20.0,300,67,82,Kettle,Pickup,3235.8
ZY20210800001/H1/C12/N42/S165/s05/T1,6,20.0,300,132,156,Kettle,putdown,3620.866666666667
ZY20210800001/H1/C12/N42/S165/s05/T1,10,20.0,300,193,215,Kettle,Grasp,10033.8
ZY20210800001/H1/C12/N42/S165/s05/T1,13,20.0,300,257,275,Kettle,putdown,3105.0
ZY20210800001/H1/C12/N41/S200/s04/T2,3,20.0,300,23,59,Kettle,Grasp,8175.533333333334
ZY20210800001/H1/C12/N41/S200/s04/T2,4,20.0,300,59,74,Kettle,Pickup,3842.3333333333335
ZY20210800001/H1/C12/N41/S200/s04/T2,6,20.0,300,104,146,Kettle,putdown,9624.0
ZY20210800001/H1/C12/N41/S200/s04/T2,10,20.0,300,177,203,Kettle,Grasp,8836.133333333333
ZY20210800001/H1/C12/N41/S200/s04/T2,11,20.0,300,203,218,Kettle,Pickup,3663.533333333333
ZY20210800001/H1/C12/N41/S200/s04/T2,13,20.0,300,247,268,Kettle,putdown,2961.0
ZY20210800001/H1/C12/N41/S165/s04/T1,3,20.0,300,23,58,Kettle,Grasp,10980.466666666667
ZY20210800001/H1/C12/N41/S165/s04/T1,6,20.0,300,110,143,Kettle,putdown,3330.133333333333
ZY20210800001/H1/C12/N41/S165/s04/T1,13,20.0,300,254,269,Kettle,putdown,3445.9333333333334
ZY20210800001/H1/C12/N40/S200/s04/T2,3,20.0,300,22,68,Kettle,Grasp,10424.8
ZY20210800001/H1/C12/N40/S200/s04/T2,4,20.0,300,68,83,Kettle,Pickup,3748.733333333333
ZY20210800001/H1/C12/N40/S200/s04/T2,6,20.0,300,104,148,Kettle,putdown,11659.2
ZY20210800001/H1/C12/N40/S200/s04/T2,10,20.0,300,182,206,Kettle,Grasp,7775.4
ZY20210800001/H1/C12/N40/S200/s04/T2,11,20.0,300,206,221,Kettle,Pickup,4279.133333333333
ZY20210800001/H1/C12/N40/S200/s04/T2,13,20.0,300,252,272,Kettle,putdown,3395.8
ZY20210800001/H1/C12/N40/S165/s04/T1,3,20.0,300,25,57,Kettle,Grasp,12343.466666666667
ZY20210800001/H1/C12/N40/S165/s04/T1,4,20.0,300,57,72,Kettle,Pickup,6211.066666666667
ZY20210800001/H1/C12/N40/S165/s04/T1,6,20.0,300,110,143,Kettle,putdown,4064.266666666667
ZY20210800001/H1/C12/N40/S165/s04/T1,10,20.0,300,181,205,Kettle,Grasp,9542.933333333332
ZY20210800001/H1/C12/N40/S165/s04/T1,13,20.0,300,254,270,Kettle,putdown,2139.4666666666667
ZY20210800001/H1/C12/N39/S200/s04/T2,3,20.0,300,22,64,Kettle,Grasp,8557.333333333334
ZY20210800001/H1/C12/N39/S200/s04/T2,4,20.0,300,64,79,Kettle,Pickup,2439.0666666666666
ZY20210800001/H1/C12/N39/S200/s04/T2,5,20.0,300,78,108,Kettle,Pickup,6729.533333333334
ZY20210800001/H1/C12/N39/S200/s04/T2,6,20.0,300,108,147,Kettle,putdown,11848.733333333334
ZY20210800001/H1/C12/N39/S200/s04/T2,10,20.0,300,179,203,Kettle,Grasp,8204.0
ZY20210800001/H1/C12/N39/S200/s04/T2,13,20.0,300,248,271,Kettle,putdown,4195.6
ZY20210800001/H1/C12/N39/S165/s04/T1,3,20.0,300,25,79,Kettle,Grasp,12413.6
ZY20210800001/H1/C12/N39/S165/s04/T1,6,20.0,300,140,165,Kettle,putdown,4542.6
ZY20210800001/H1/C12/N39/S165/s04/T1,10,20.0,300,196,224,Kettle,Grasp,10937.133333333331
ZY20210800001/H1/C12/N39/S165/s04/T1,13,20.0,300,262,280,Kettle,putdown,3100.266666666667
ZY20210800001/H1/C12/N38/S200/s04/T2,3,20.0,300,22,67,Kettle,Grasp,11756.066666666668
ZY20210800001/H1/C12/N38/S200/s04/T2,6,20.0,300,119,163,Kettle,putdown,12425.933333333332
ZY20210800001/H1/C12/N38/S200/s04/T2,10,20.0,300,198,221,Kettle,Grasp,7969.133333333333
ZY20210800001/H1/C12/N38/S200/s04/T2,13,20.0,300,268,283,Kettle,putdown,3776.3333333333335
ZY20210800001/H1/C12/N38/S165/s04/T1,3,20.0,300,24,62,Kettle,Grasp,14332.066666666668
ZY20210800001/H1/C12/N38/S165/s04/T1,4,20.0,300,62,79,Kettle,Pickup,3216.0
ZY20210800001/H1/C12/N38/S165/s04/T1,6,20.0,300,120,157,Kettle,putdown,5953.333333333333
ZY20210800001/H1/C12/N38/S165/s04/T1,10,20.0,300,197,227,Kettle,Grasp,10470.533333333333
ZY20210800001/H1/C12/N38/S165/s04/T1,13,20.0,300,266,285,Kettle,putdown,4026.933333333333
ZY20210800001/H1/C12/N37/S200/s03/T2,3,20.0,300,20,72,Kettle,Grasp,11819.0
ZY20210800001/H1/C12/N37/S200/s03/T2,4,20.0,300,72,88,Kettle,Pickup,2740.9333333333334
ZY20210800001/H1/C12/N37/S200/s03/T2,6,20.0,300,113,154,Kettle,putdown,10252.2
ZY20210800001/H1/C12/N37/S200/s03/T2,10,20.0,300,183,202,Kettle,Grasp,5724.8
ZY20210800001/H1/C12/N37/S200/s03/T2,13,20.0,300,254,280,Kettle,putdown,3104.6666666666665
ZY20210800001/H1/C12/N37/S165/s03/T1,3,20.0,300,24,61,Kettle,Grasp,14251.133333333331
ZY20210800001/H1/C12/N37/S165/s03/T1,4,20.0,300,61,76,Kettle,Pickup,3829.733333333333
ZY20210800001/H1/C12/N37/S165/s03/T1,6,20.0,300,130,151,Kettle,putdown,3237.0666666666666
ZY20210800001/H1/C12/N37/S165/s03/T1,10,20.0,300,189,212,Kettle,Grasp,12987.466666666667
ZY20210800001/H1/C12/N37/S165/s03/T1,13,20.0,300,257,272,Kettle,putdown,3729.466666666666
ZY20210800001/H1/C12/N36/S200/s03/T2,3,20.0,300,25,63,Kettle,Grasp,8368.333333333334
ZY20210800001/H1/C12/N36/S200/s03/T2,6,20.0,300,120,157,Kettle,putdown,6823.4
ZY20210800001/H1/C12/N36/S200/s03/T2,10,20.0,300,191,215,Kettle,Grasp,6745.333333333333
ZY20210800001/H1/C12/N36/S200/s03/T2,11,20.0,300,215,230,Kettle,Pickup,2500.0666666666666
ZY20210800001/H1/C12/N36/S200/s03/T2,13,20.0,300,265,282,Kettle,putdown,2992.133333333333
ZY20210800001/H1/C12/N36/S165/s03/T1,3,20.0,300,31,87,Kettle,Grasp,22220.33333333333
ZY20210800001/H1/C12/N36/S165/s03/T1,6,20.0,300,140,163,Kettle,putdown,6578.933333333333
ZY20210800001/H1/C12/N36/S165/s03/T1,10,20.0,300,203,232,Kettle,Grasp,20163.466666666667
ZY20210800001/H1/C12/N35/S200/s03/T2,3,20.0,300,23,59,Kettle,Grasp,7448.066666666667
ZY20210800001/H1/C12/N35/S200/s03/T2,4,20.0,300,59,74,Kettle,Pickup,3955.0
ZY20210800001/H1/C12/N35/S200/s03/T2,6,20.0,300,95,146,Kettle,putdown,9997.133333333331
ZY20210800001/H1/C12/N35/S200/s03/T2,10,20.0,300,183,207,Kettle,Grasp,6385.866666666667
ZY20210800001/H1/C12/N35/S200/s03/T2,11,20.0,300,207,222,Kettle,Pickup,2034.0666666666664
ZY20210800001/H1/C12/N35/S200/s03/T2,13,20.0,300,256,278,Kettle,putdown,3410.733333333333
ZY20210800001/H1/C12/N35/S165/s03/T1,3,20.0,300,22,64,Kettle,Grasp,14843.6
ZY20210800001/H1/C12/N35/S165/s03/T1,4,20.0,300,64,81,Kettle,Pickup,4047.0666666666666
ZY20210800001/H1/C12/N35/S165/s03/T1,6,20.0,300,125,155,Kettle,putdown,5437.4
ZY20210800001/H1/C12/N35/S165/s03/T1,10,20.0,300,189,210,Kettle,Grasp,13517.466666666667
ZY20210800001/H1/C12/N35/S165/s03/T1,11,20.0,300,210,225,Kettle,Pickup,6297.333333333333
ZY20210800001/H1/C12/N35/S165/s03/T1,13,20.0,300,256,271,Kettle,putdown,2660.4
ZY20210800001/H1/C12/N34/S165/s03/T1,3,20.0,300,22,59,Kettle,Grasp,12702.466666666667
ZY20210800001/H1/C12/N34/S165/s03/T1,6,20.0,300,124,144,Kettle,putdown,2858.8
ZY20210800001/H1/C12/N34/S165/s03/T1,10,20.0,300,184,209,Kettle,Grasp,13474.0
ZY20210800001/H1/C12/N34/S165/s03/T1,13,20.0,300,244,268,Kettle,putdown,3786.3333333333335
ZY20210800001/H1/C12/N33/S200/s02/T2,3,20.0,300,20,62,Kettle,Grasp,8724.333333333334
ZY20210800001/H1/C12/N33/S200/s02/T2,4,20.0,300,62,77,Kettle,Pickup,3478.5333333333333
ZY20210800001/H1/C12/N33/S200/s02/T2,6,20.0,300,104,152,Kettle,putdown,11026.733333333334
ZY20210800001/H1/C12/N33/S200/s02/T2,10,20.0,300,182,202,Kettle,Grasp,8908.0
ZY20210800001/H1/C12/N33/S200/s02/T2,11,20.0,300,202,217,Kettle,Pickup,3642.266666666667
ZY20210800001/H1/C12/N33/S200/s02/T2,13,20.0,300,250,277,Kettle,putdown,4588.4
ZY20210800001/H1/C12/N33/S165/s02/T1,3,20.0,300,25,59,Kettle,Grasp,14560.733333333334
ZY20210800001/H1/C12/N33/S165/s02/T1,6,20.0,300,117,141,Kettle,putdown,3482.266666666667
